date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-05-26,sh.600000,8.8265102400,8.8265102400,8.7666405000,8.7837461400,8.7837461400,14372249,147713417.0000,2,0.051100,1,0.000000,0
2020-05-27,sh.600000,8.7922989600,8.8778271600,8.7666405000,8.8521687000,8.7837461400,20145712,208419130.0000,2,0.071700,1,0.779000,0
2020-05-28,sh.600000,8.8607215200,9.0232251000,8.8607215200,9.0061194600,8.8521687000,38263189,401358593.0000,2,0.136100,1,1.739100,0
2020-05-29,sh.600000,8.9376969000,9.0403307400,8.9376969000,9.0403307400,9.0061194600,30659227,322828566.0000,2,0.109100,1,0.379900,0
2020-06-01,sh.600000,9.0916476600,9.1686230400,9.0403307400,9.1087533000,9.0403307400,28612841,304346423.0000,2,0.101800,1,0.756900,0
2020-06-02,sh.600000,9.0488835600,9.1857286800,9.0488835600,9.1344117600,9.1087533000,25922545,276609954.0000,2,0.092200,1,0.281700,0
2020-06-03,sh.600000,9.1942815000,9.2969153400,9.1515174000,9.1515174000,9.1344117600,27352188,294473001.0000,2,0.097300,1,0.187300,0
2020-06-04,sh.600000,9.2370456000,9.2370456000,9.1002004800,9.1002004800,9.1515174000,17559033,187688384.0000,2,0.062500,1,-0.560700,0
2020-06-05,sh.600000,9.1344117600,9.1429645800,9.0317779200,9.1258589400,9.1002004800,20958291,222668156.0000,2,0.074600,1,0.282000,0
2020-06-08,sh.600000,9.1002004800,9.1686230400,9.0659892000,9.0745420200,9.1258589400,18251152,194265349.0000,2,0.064900,1,-0.562300,0
2020-06-09,sh.600000,9.0830948400,9.1686230400,9.0488835600,9.1344117600,9.0745420200,17263160,184089097.0000,2,0.061400,1,0.659800,0
2020-06-10,sh.600000,9.1600702200,9.1600702200,9.0488835600,9.0488835600,9.1344117600,16693480,177440922.0000,2,0.059400,1,-0.936300,0
2020-06-11,sh.600000,9.0488835600,9.0745420200,8.9376969000,8.9633553600,9.0488835600,25171455,264822302.0000,2,0.089600,1,-0.945200,0
